date;carte;plateforme;titre;prix;port;total;cote;tendance_cote;decote_pct;prix_revente_conseille;profit_net_estime;vendeur_nom;vendeur_note;url
2026-08-01 00:11;Méga-Gardevoir ex 178/132;eBay;Carte Pokémon Méga-Gardevoir ex 178/132 - ME01 NEUVE FR;200.0;3.47;203.47;269.0;↘️;24.4;340.11;92.43;?;100%;https://www.ebay.fr/itm/358867683223?_skw=carte+pokemon+M%C3%A9ga-Gardevoir+ex+178%2F132&hash=item538e2e4797:g:gVMAAeSwS~JqbQG~
2026-08-01 08:27;Mega Darkrai ex 118/081;eBay (JP);Mega Darkrai ex MUR 118/081 M5 Abyss Eye - Carte Pokemon Japonaise MEGA;555.86;0.0;555.86;817.59;=;32.0;1033.73;343.49;?;100%;https://www.ebay.fr/itm/800059311319?_skw=carte+pokemon+Mega+Darkrai+ex+118%2F081+japonaise&hash=itemba474044d7:g:7lUAAeSwn8tqETUX
2026-08-01 08:27;Mega Darkrai ex 118/081;eBay;Carte Pokemon Mega Darkrai ex MUR 118/081 M5 Abyss Eye Japonaise 2026 NM;650.0;0.0;650.0;817.59;=;20.5;1033.73;249.35;?;100%;https://www.ebay.fr/itm/168473102985?_skw=carte+pokemon+Mega+Darkrai+ex+118%2F081+japonaise&hash=item2739c78a89:g:8RIAAeSwMWtqNQwq
2026-08-01 08:27;Mega Darkrai ex 114/081;eBay (JP);Carte Pokemon Mega Darkrai ex SAR 114/081 M5 Abyss Eye Japonaise NM;308.78;0.0;308.78;377.04;↘️;18.1;476.72;105.96;?;100%;https://www.ebay.fr/itm/158141777880?_skw=carte+pokemon+Mega+Darkrai+ex+114%2F081+japonaise&hash=item24d1fc07d8:g:AkMAAeSwdqlqbYng
2026-08-01 13:45;Charizard ex 201/165 sv2a;eBay (JP);Carte Pokemon Charizard ex SAR 201/165 sv2a 151 Japonaise Écarlate & Violet...;415.12;0.0;415.12;492.81;=;15.8;623.09;126.97;?;100%;https://www.ebay.fr/itm/800442967464?_skw=carte+pokemon+Charizard+ex+201%2F165+sv2a+japonaise&hash=itemba5e1e65a8:g:sKgAAeSw8fBqbdS2
2026-08-02 11:35;Salamèche 168/165;eBay;Carte Pokémon Française - Salamèche A.R 168/165 - EV 3.5 151;120.0;5.0;125.0;190.99;↘️;34.6;241.48;85.09;?;100%;https://www.ebay.fr/itm/377388195940?_skw=carte+pokemon+Salam%C3%A8che+168%2F165&hash=item57de16e064:g:nV0AAeSw3yhqbvbg
2026-08-02 18:43;Méga-Dracaufeu Y ex 294/217;eBay;Carte Pokémon Méga-Dracaufeu Y Ex  Gold 294/217 ME 2.5 Héros Transcendants FR  ;295.0;0.0;295.0;365.0;↘️;19.2;461.49;106.5;?;100%;https://www.ebay.fr/itm/398242105911?_skw=carte+pokemon+M%C3%A9ga-Dracaufeu+Y+ex+294%2F217&hash=item5cb9144a37:g:7UEAAeSwzmFqb210
2026-08-03 10:28;Mega Dragonite ex 246/193;eBay (JP);PSL Mega Dragonite ex SAR 246/193 m2a Carte Pokemon Japonaise Mega Dream ex;205.08;0.0;205.08;266.87;=;23.2;337.42;88.48;?;100%;https://www.ebay.fr/itm/147104624868?_skw=carte+pokemon+Mega+Dragonite+ex+246%2F193+japonaise&hash=item22401e70e4:g:m2sAAeSwIl9pMsWs
2026-08-03 13:59;Méga-Amphinobi ex 116/086;eBay;CARTE POKEMON MEGA-AMPHINOBI EX 116/086 ME04 Chaos Ascendant FR ALT NM;220.0;3.47;223.47;258.33;↘️;13.5;326.62;60.69;?;100%;https://www.ebay.fr/itm/377390922637?_skw=carte+pokemon+M%C3%A9ga-Amphinobi+ex+116%2F086&hash=item57de407b8d:g:P94AAeSw~gZqcHtk
2026-08-04 17:08;Mega Dracaufeu X ex 023;eBay;Carte Pokémon Française - Méga-Dracaufeu X EX MEP 023 - Méga-Évolution Promo;54.99;4.99;59.98;69.96;↘️;14.3;88.46;16.98;?;100%;https://www.ebay.fr/itm/188742466517?_skw=carte+pokemon+Mega+Dracaufeu+X+ex+023&hash=item2bf1ed7bd5:g:fpcAAeSwfRBqce8j
2026-08-04 20:55;Evoli 188/167;eBay;Evoli 188/167 Carte Pokémon Fr Mascarade Crépusculaire;139.0;0.0;139.0;166.66;↘️;16.6;210.72;44.33;?;100%;https://www.ebay.fr/itm/206465489108?_skw=carte+pokemon+Evoli+188%2F167&hash=item30124d58d4:g:xNMAAeSwBEtqciRF
2026-08-05 12:50;Florizarre ex 198/165;eBay;CARTE POKEMON FLORIZARRE EX 198/165 🇫🇷 FR 🇫🇷 MEW 151;130.0;0.0;130.0;151.66;↘️;14.3;191.75;36.83;?;100%;https://www.ebay.fr/itm/137588204354?_skw=carte+pokemon+Florizarre+ex+198%2F165&hash=item2008e56342:g:-swAAeSw-4NqcvbV
2026-08-06 03:08;Mega Darkrai ex 114/081;eBay (JP);Carte Pokemon Mega Darkrai ex SAR 114/081 M5 Abyss Eye Japonaise 2026 NM;243.32;0.0;243.32;388.64;↘️;37.4;491.38;184.18;?;100%;https://www.ebay.fr/itm/147329558030?_skw=carte+pokemon+Mega+Darkrai+ex+114%2F081+japonaise&hash=item224d86a60e:g:akoAAeSwBfhqIjjk
2026-08-07 02:19;Evoli ex 167/131;eBay;CARTE POKEMON ÉVOLI EX 167/131 FR SECRETE EVOLUTIONS PRISMATIQUES - NM/M;159.9;0.0;159.9;191.67;=;16.6;242.34;50.94;?;100%;https://www.ebay.fr/itm/227314729185?_skw=carte+pokemon+Evoli+ex+167%2F131&hash=item34ed0380e1:g:s4oAAeSwAKZp6xgr
2026-08-07 02:19;Bulbizarre 166/165;eBay;Carte Pokémon Bulbizarre 166/165 AR EV3.5 FR Écarlate Et Violet 🇫🇷 Série 151;65.0;0.0;65.0;81.67;↘️;20.4;103.26;24.84;?;100%;https://www.ebay.fr/itm/137588199688?_skw=carte+pokemon+Bulbizarre+166%2F165&hash=item2008e55108:g:BQoAAeSwUKRqcvX~
2026-08-07 05:21;Blastoise ex 202/165 sv2a;eBay (JP);Carte Pokemon Japonaise Blastoise ex 202/165 151 SV2a SAR 2023 #C877;145.02;0.0;145.02;165.12;=;12.2;208.77;36.61;?;100%;https://www.ebay.fr/itm/407122494163?_skw=carte+pokemon+Blastoise+ex+202%2F165+sv2a+japonaise&hash=item5eca6442d3:g:8JcAAeSwxUxqc0zo
2026-08-08 07:15;Mega Darkrai ex 114/081;eBay (JP);Carte Pokemon Mega Darkrai ex SAR 114/081 Japonaise;346.06;5.4;351.46;402.21;=;12.6;508.54;90.97;?;100%;https://www.ebay.fr/itm/366526237703?_skw=carte+pokemon+Mega+Darkrai+ex+114%2F081+japonaise&hash=item5556aa8c07:g:WnAAAeSwqYlqS5dA
2026-08-08 07:15;Mega Darkrai ex 114/081;eBay (JP);Mega Darkrai ex SAR 114/081 M5 Abyss Eye - Carte Pokemon Japonaise MEGA;360.56;0.0;360.56;402.21;=;10.4;508.54;81.87;?;100%;https://www.ebay.fr/itm/800059310011?_skw=carte+pokemon+Mega+Darkrai+ex+114%2F081+japonaise&hash=itemba47403fbb:g:3S4AAeSw1rlqETTv
2026-08-08 22:50;Mega Darkrai ex 114/081;eBay (JP);Carte Pokemon Mega Darkrai ex SAR 114/081 M5 Abyss Eye Japonaise 2026 NM;268.72;0.0;268.72;385.14;↘️;30.2;486.96;154.93;?;100%;https://www.ebay.fr/itm/358901867544?_skw=carte+pokemon+Mega+Darkrai+ex+114%2F081+japonaise&hash=item539037e418:g:H6YAAeSwvl9qd5I9
2026-08-08 22:50;Mega Dragonite ex 246/193;eBay (JP);MEGA Dragonite ex SAR 246/193 MEGA Dream ex M2a Carte Pokemon Japonaise 2025 NM;220.06;0.0;220.06;261.38;↘️;15.8;330.48;67.46;?;100%;https://www.ebay.fr/itm/358901860729?_skw=carte+pokemon+Mega+Dragonite+ex+246%2F193+japonaise&hash=item539037c979:g:9h4AAeSwIVVqd5GB
2026-08-10 01:02;Mega Darkrai ex 114/081;eBay (JP);Carte Pokemon Mega Darkrai ex SAR 114/081 M5 Abyss Eye Japonaise 2026 NM Holo;231.41;0.0;231.41;321.01;↘️;27.9;405.87;121.7;?;100%;https://www.ebay.fr/itm/236996413058?_skw=carte+pokemon+Mega+Darkrai+ex+114%2F081+japonaise&hash=item372e164682:g:mhcAAeSwB7tqeQJ6
2026-08-10 13:25;Tortank ex 200/165;eBay;Carte Pokémon Tortank ex SAR 200/165 - Écarlate et Violet 151 (MEW) - FR - Mint;150.0;3.47;153.47;171.66;=;10.6;217.04;35.36;?;100%;https://www.ebay.fr/itm/407132016210?_skw=carte+pokemon+Tortank+ex+200%2F165&hash=item5ecaf58e52:g:JDQAAeSwJoxqeNmU
2026-08-12 01:05;Méga-Dracaufeu Y ex 294/217;eBay;Carte Pokémon Méga-Dracaufeu Y Ex  Gold 294/217 ME 2.5 Héros Transcendants FR  ;305.0;2.78;307.78;356.33;↘️;13.6;450.53;84.18;?;100%;https://www.ebay.fr/itm/237000233915?_skw=carte+pokemon+M%C3%A9ga-Dracaufeu+Y+ex+294%2F217&hash=item372e5093bb:g:Z5YAAeSwplVqOnAL
2026-08-12 02:02;Méga-Dracaufeu Y ex 294/217;eBay;Carte Pokémon Méga-Dracaufeu Y Ex  Gold 294/217 ME 2.5 Héros Transcendants FR  ;305.0;2.78;307.78;356.33;↘️;13.6;450.53;84.18;?;100%;https://www.ebay.fr/itm/237000233915?_skw=carte+pokemon+M%C3%A9ga-Dracaufeu+Y+ex+294%2F217&hash=item372e5093bb:g:Z5YAAeSwplVqOnAL
2026-08-12 04:04;Mega Darkrai ex 114/081;eBay (JP);Carte Pokemon Mega Darkrai ex SAR 114/081 M5 Abyss Eye Japonaise;207.97;0.0;207.97;275.97;↘️;24.6;348.93;95.6;?;100%;https://www.ebay.fr/itm/137610918703?_skw=carte+pokemon+Mega+Darkrai+ex+114%2F081+japonaise&hash=item200a3ffb2f:g:6sMAAeSwUp5qe8MX
2026-08-12 04:04;Mega Dragonite ex 246/193;eBay (JP);Carte Pokemon MEGA Dragonite ex SAR 246/193 MEGA Dream ex M2a Japonaise 2025;197.58;0.0;197.58;224.79;↘️;12.1;284.22;49.69;?;100%;https://www.ebay.fr/itm/137611089710?_skw=carte+pokemon+Mega+Dragonite+ex+246%2F193+japonaise&hash=item200a42972e:i:137611089710
2026-08-12 06:17;Mega Darkrai ex 114/081;eBay (JP);Carte Pokemon Mega Darkrai ex SAR 114/081 M5 Abyss Eye Japonaise;207.97;0.0;207.97;275.97;↘️;24.6;348.93;95.6;?;100%;https://www.ebay.fr/itm/137610918703?_skw=carte+pokemon+Mega+Darkrai+ex+114%2F081+japonaise&hash=item200a3ffb2f:g:6sMAAeSwUp5qe8MX
2026-08-12 06:17;Mega Dragonite ex 246/193;eBay (JP);Carte Pokemon MEGA Dragonite ex SAR 246/193 MEGA Dream ex M2a Japonaise 2025;197.58;0.0;197.58;224.79;↘️;12.1;284.22;49.69;?;100%;https://www.ebay.fr/itm/137611089710?_skw=carte+pokemon+Mega+Dragonite+ex+246%2F193+japonaise&hash=item200a42972e:g:2EgAAeSw1~lqe9Fi
2026-08-12 13:46;Méga-Lucario ex 179/132;eBay;Pokémon JCC Méga-Lucario EX alternative179/132 340 PV Français Holo Combat Carte;210.0;3.47;213.47;241.66;↗️;11.7;305.55;52.36;?;100%;https://www.ebay.fr/itm/366600815480?_skw=carte+pokemon+M%C3%A9ga-Lucario+ex+179%2F132&hash=item555b1c8378:g:-8wAAeSwY5dqfFdJ
2026-08-12 14:36;Evoli ex 167/131;eBay;Carte Pokémon Evoli EX 167/131 Ecarlate et Violet Evolutions Prismatiques FR ;195.0;0.0;195.0;325.28;↗️;40.1;411.27;162.81;?;100%;https://www.ebay.fr/itm/205826544616?_skw=carte+pokemon+Evoli+ex+167%2F131&hash=item2fec37d3e8:g:vpUAAeSwtmdpClxd
2026-08-12 14:36;Evoli ex 167/131;eBay;CARTE POKEMON EVOLI EX PRE 167 / 131;200.0;2.5;202.5;325.28;↗️;37.7;411.27;155.31;?;100%;https://www.ebay.fr/itm/178107366401?_skw=carte+pokemon+Evoli+ex+167%2F131&hash=item297806bc01:g:9lQAAeSwPN5p-eq7
2026-08-12 14:36;Evoli ex 167/131;eBay;Evoli ex 167/131 - Carte Pokemon Alternative - PRE FR - VF - NM / Neuve;200.0;8.0;208.0;325.28;↗️;36.1;411.27;149.81;?;100%;https://www.ebay.fr/itm/298421455858?_skw=carte+pokemon+Evoli+ex+167%2F131&hash=item457b4e0bf2:g:T-MAAeSwlXdo6~dR
2026-08-12 14:36;Evoli ex 167/131;eBay;Carte Pokémon - Évoli ex 167/131 Évolutions Prismatiques - Neuf FR;250.0;0.0;250.0;325.28;↗️;23.1;411.27;107.81;?;100%;https://www.ebay.fr/itm/205436025610?_skw=carte+pokemon+Evoli+ex+167%2F131&hash=item2fd4f0fb0a:g:yDEAAeSw6rVoBNfT
2026-08-12 16:09;Méga-Lucario ex 179/132;eBay;Carte Pokémon Méga-Lucario ex ISR 179/132 - Méga-Évolution (MEG) - FR - Mint;230.0;1.99;231.99;296.67;↗️;21.8;375.1;94.35;?;100%;https://www.ebay.fr/itm/318687539331?_skw=carte+pokemon+M%C3%A9ga-Lucario+ex+179%2F132&hash=item4a3341f083:g:j9UAAeSw5ctqdKhR
2026-08-12 16:09;Méga-Lucario ex 179/132;eBay;Méga-Lucario ex 179/132 - Carte Pokemon Alternative - MEG FR NM / Neuve;245.0;0.0;245.0;296.67;↗️;17.4;375.1;81.34;?;100%;https://www.ebay.fr/itm/136708265086?_skw=carte+pokemon+M%C3%A9ga-Lucario+ex+179%2F132&hash=item1fd472947e:g:urwAAeSwXp5pC5LR
2026-08-12 16:09;Méga-Lucario ex 179/132;eBay;Méga-Lucario Ex Alt 179/132 MEGfr Carte Pokémon Extension Méga-Évolution;249.99;0.0;249.99;296.67;↗️;15.7;375.1;76.35;?;100%;https://www.ebay.fr/itm/365901665620?_skw=carte+pokemon+M%C3%A9ga-Lucario+ex+179%2F132&hash=item5531705554:g:Gc4AAeSwCPFo4P5a
2026-08-12 16:09;Méga-Lucario ex 179/132;eBay;Carte Pokémon Méga-Lucario ex 179/132 Méga-évolution FR;255.0;0.0;255.0;296.67;↗️;14.0;375.1;71.34;?;100%;https://www.ebay.fr/itm/800189107281?_skw=carte+pokemon+M%C3%A9ga-Lucario+ex+179%2F132&hash=itemba4efccc51:g:xvcAAeSwOgVqMRO6
2026-08-12 17:17;Bulbizarre 166/165;eBay;Carte Pokémon Bulbizarre 166/165 AR EV3.5 FR Écarlate Et Violet 🇫🇷 Série 151;65.0;0.0;65.0;81.67;=;20.4;103.26;24.84;?;100%;https://www.ebay.fr/itm/137613247055?_skw=carte+pokemon+Bulbizarre+166%2F165&hash=item200a63824f:g:BQoAAeSwUKRqcvX~
2026-08-12 22:13;Méga-Dracaufeu X ex 125/094;eBay;Carte Pokémon Méga-Dracaufeu X EX 125/094 FR — Flammes Fantasmagoriques;600.0;2.78;602.78;916.67;↘️;34.2;1159.01;405.56;?;100%;https://www.ebay.fr/itm/407139701753?_skw=carte+pokemon+M%C3%A9ga-Dracaufeu+X+ex+125%2F094&hash=item5ecb6ad3f9:g:gJ0AAeSwXudqfMfI
2026-08-13 18:55;Méga-Lucario ex 179/132;eBay;Carte Pokémon : Méga-Lucario ex 179/132 Française neuve;180.0;3.47;183.47;296.67;↘️;38.2;375.1;142.87;?;100%;https://www.ebay.fr/itm/227474375789?_skw=carte+pokemon+M%C3%A9ga-Lucario+ex+179%2F132&hash=item34f687846d:g:a5kAAeSwjRtqfeNu
2026-08-13 18:55;Méga-Amphinobi ex 116/086;eBay;Carte Pokémon : Méga-Amphinobi ex 116/086 Française neuve;200.0;3.47;203.47;285.13;=;28.6;360.51;110.17;?;100%;https://www.ebay.fr/itm/227474387133?_skw=carte+pokemon+M%C3%A9ga-Amphinobi+ex+116%2F086&hash=item34f687b0bd:g:rEQAAeSw~uRqfeR5
2026-08-15 15:11;Tortank ex 200/165;eBay;Carte Pokémon Française - Tortank EX ALT 200/165 - EV3.5 151;159.99;4.99;164.98;193.0;↘️;14.5;244.02;47.32;?;100%;https://www.ebay.fr/itm/188650603307?_skw=carte+pokemon+Tortank+ex+200%2F165&hash=item2bec73c32b:g:kqkAAeSwzDRqWRuJ
2026-08-16 08:04;Mega Darkrai ex 114/081;eBay (JP);Carte Pokemon Mega Darkrai ex SAR 114/081 M5 Abyss Eye Japonaise 2026 Holo NM;209.64;0.0;209.64;255.19;↗️;17.8;322.65;71.07;?;100%;https://www.ebay.fr/itm/820003039953?_skw=carte+pokemon+Mega+Darkrai+ex+114%2F081+japonaise&hash=itembeebfd6ad1:g:3fMAAeSwcflqf6QW
2026-08-17 11:11;Méga-Dracaufeu X ex 125/094;eBay;Pokémon JCC Carte Méga-Dracaufeu X EX 125/094 Français PV 360;700.0;2.78;702.78;916.67;↘️;23.3;1159.01;305.56;?;100%;https://www.ebay.fr/itm/237008323472?_skw=carte+pokemon+M%C3%A9ga-Dracaufeu+X+ex+125%2F094&hash=item372ecc0390:g:P7wAAeSw4PZqgMsD
2026-08-19 18:59;Mega Darkrai ex 114/081;eBay (JP);Carte Pokemon Mega Darkrai ex SAR 114/081 M5 Abyss Eye Japonaise 2026 NM;219.71;0.0;219.71;271.2;↘️;19.0;342.9;78.61;?;100%;https://www.ebay.fr/itm/377432858223?_skw=carte+pokemon+Mega+Darkrai+ex+114%2F081+japonaise&hash=item57e0c05e6f:g:9V4AAeSwWOBqhd5T
2026-08-20 16:23;Tortank ex 200/165;eBay;Carte Pokémon Tortank ex 200/165 - Écarlate et Violet 151 EV3.5 - FR - Occasion;140.0;0.0;140.0;179.66;↘️;22.1;227.16;57.63;?;100%;https://www.ebay.fr/itm/318759195361?_skw=carte+pokemon+Tortank+ex+200%2F165&hash=item4a378752e1:g:Gv0AAeSwRAVqhwjE
2026-08-22 12:26;Dracaufeu ex 199/165;eBay;Pokémon JCC Dracaufeu ex 199/165 MEW Holo FR PV 330 Carte Feu EX;290.0;3.47;293.47;383.33;↗️;23.4;484.67;128.19;?;100%;https://www.ebay.fr/itm/377440327412?_skw=carte+pokemon+Dracaufeu+ex+199%2F165&hash=item57e13256f4:g:g-cAAeSwUjRqiXIy
2026-08-22 12:57;Dracaufeu ex 199/165;eBay;carte pokemon dracaufeu 199/165;400.0;0.0;400.0;445.0;↗️;10.1;562.64;89.5;?;100%;https://www.ebay.fr/itm/336747191580?_skw=carte+pokemon+Dracaufeu+ex+199%2F165&hash=item4e67b25d1c:g:V7YAAeSw9XJqgyIy
2026-08-23 10:46;Psyduck 199/193;eBay;Psykokwak / Psyduck 199/193 - Carte Pokémon AR - M2A Jap - Excellent;20.0;3.0;23.0;50.0;=;0.0;0.0;0.0;?;100%;https://www.ebay.fr/itm/298569252532?_skw=carte+pokemon+Psyduck+199%2F193+japonaise&hash=item45841d3eb4:g:h50AAeSwOwdqdxF5
2026-08-23 10:46;Psyduck 199/193;eBay (JP);Carte Pokemon Psyduck AR 199/193 m2a Voyage Japonais Ensemble;37.22;0.0;37.22;50.0;=;0.0;0.0;0.0;?;100%;https://www.ebay.fr/itm/336554278880?_skw=carte+pokemon+Psyduck+199%2F193+japonaise&hash=item4e5c32bfe0:g:~DYAAeSw8Ghp7ekb
2026-08-23 10:46;Psykokwak 199/193;eBay;Psykokwak / Psyduck 199/193 - Carte Pokémon AR - M2A Jap - Excellent;20.0;3.0;23.0;50.0;=;0.0;0.0;0.0;?;100%;https://www.ebay.fr/itm/298569252532?_skw=carte+pokemon+Psykokwak+199%2F193+japonaise&hash=item45841d3eb4:g:h50AAeSwOwdqdxF5
2026-08-23 10:46;Plumeline ex MEP 024;eBay;Carte Pokemon PLUMELINE EX Flammes Fantasmagoriques - ALT PFL FR MEP 024 - Neuf;49.98;0.0;49.98;50.0;=;0.0;0.0;0.0;?;100%;https://www.ebay.fr/itm/298529683374?_skw=carte+pokemon+Plumeline+ex+MEP+024&hash=item4581c177ae:g:Q18AAeSwcUpqYzYn
2026-08-23 10:46;Plumeline ex MEP 024;eBay;Carte Pokémon : Plumeline EX MEP 024 Promo Méga Evolution Française NEUF;39.99;0.0;39.99;50.0;=;0.0;0.0;0.0;?;100%;https://www.ebay.fr/itm/236613800292?_skw=carte+pokemon+Plumeline+ex+MEP+024&hash=item3717481164:g:xzYAAeSwjdlpgKHq
2026-08-23 10:46;Plumeline ex MEP 024;eBay;Carte Pokémon : Plumeline EX MEP 024 Promo Méga Evolution Fr neuf (Mint);39.9;2.9;42.8;50.0;=;0.0;0.0;0.0;?;100%;https://www.ebay.fr/itm/407151645198?_skw=carte+pokemon+Plumeline+ex+MEP+024&hash=item5ecc21120e:g:npUAAeSwja9qg0j1
2026-08-23 10:46;Plumeline ex MEP 024;eBay;Carte Pokemon PLUMELINE MEP 024 Full Art Alternate FA EX PROMO FR NEUF;49.9;0.0;49.9;50.0;=;0.0;0.0;0.0;?;100%;https://www.ebay.fr/itm/257270243114?_skw=carte+pokemon+Plumeline+ex+MEP+024&hash=item3be6805f2a:g:OusAAeSwa5ppSCTX
2026-08-23 10:46;Plumeline ex MEP 024;eBay;Carte Pokémon Plumeline ex MEP 024 Promo Méga-Evolution FR Neuf;44.9;2.5;47.4;50.0;=;0.0;0.0;0.0;?;100%;https://www.ebay.fr/itm/407143916068?_skw=carte+pokemon+Plumeline+ex+MEP+024&hash=item5ecbab2224:g:QEQAAeSwFONqLJD3
2026-08-23 10:46;Plumeline ex MEP 024;eBay;Carte Pokémon Plumeline Ex MEP FR 024 Promo Upc ME02 Flammes Fantasmagoriques Fr;44.9;2.99;47.89;50.0;=;0.0;0.0;0.0;?;100%;https://www.ebay.fr/itm/407143934792?_skw=carte+pokemon+Plumeline+ex+MEP+024&hash=item5ecbab6b48:g:hO0AAeSwOcNpi0tp
2026-08-23 10:46;151;eBay;Carte Pokémon JAPONAISE Charmeleon AR 169/165 SV2a Carte Pokémon 151 - NM;21.0;2.5;23.5;500.0;=;0.0;0.0;0.0;?;100%;https://www.ebay.fr/itm/358791717881?_skw=carte+pokemon+151+japonaise&hash=item5389a723f9:g:nhkAAeSwYlFqVSv4
2026-08-23 10:46;151;eBay;Giovanni's Charisma SR 197/165 SV2a Carte Pokémon 151 - Carte Pokemon Japonaise;5.0;1.7;6.7;500.0;=;0.0;0.0;0.0;?;100%;https://www.ebay.fr/itm/287413400536?_skw=carte+pokemon+151+japonaise&hash=item42eb2c73d8:g:omEAAeSw6MZqOmLD
2026-08-23 10:46;151;eBay;Caterpie AR 172/165 Sv2a Carte Pokémon 151 Carte Pokemon Japonaise NM;5.0;1.99;6.99;500.0;=;0.0;0.0;0.0;?;100%;https://www.ebay.fr/itm/147315290154?_skw=carte+pokemon+151+japonaise&hash=item224cacf02a:g:Ba8AAeSwiwRqCeev
2026-08-23 10:46;151;eBay;Carte Pokémon Japonaise – Machoke AR 177/165 SV2a Pokémon 151 NM;12.0;0.0;12.0;500.0;=;0.0;0.0;0.0;?;100%;https://www.ebay.fr/itm/820031044784?_skw=carte+pokemon+151+japonaise&hash=itembeeda8bcb0:g:PhYAAeSw6RlqiEPB
2026-08-23 10:46;151;eBay;Carte Pokémon Japonaise – Machoke AR 177/165 SV2a Pokémon 151;19.9;2.3;22.2;500.0;=;0.0;0.0;0.0;?;100%;https://www.ebay.fr/itm/178245724702?_skw=carte+pokemon+151+japonaise&hash=item298045ea1e:g:GBEAAeSw2bRqOJeB
2026-08-23 10:46;151;eBay;Carte Pokémon Japonaise – Machoke AR 177/165 SV2a Pokémon 151;14.0;3.5;17.5;500.0;=;0.0;0.0;0.0;?;100%;https://www.ebay.fr/itm/227462095222?_skw=carte+pokemon+151+japonaise&hash=item34f5cc2176:g:sScAAeSwDB5qcirn
2026-08-23 10:46;151;eBay;Arbok ex RR 024/165 SV2a Carte Pokémon 151 - Carte Pokemon Japonaise;1.7;0.0;1.7;500.0;=;0.0;0.0;0.0;?;100%;https://www.ebay.fr/itm/157606281806?_skw=carte+pokemon+151+japonaise&hash=item24b211024e:g:kC0AAeSwfllpY3hi
2026-08-23 10:46;151;eBay;Carte Pokémon Japonaise – Zapdos ex SAR 204/165 SV2a Pokémon 151;164.9;4.9;169.8;500.0;=;0.0;0.0;0.0;?;100%;https://www.ebay.fr/itm/178245752601?_skw=carte+pokemon+151+japonaise&hash=item2980465719:g:B-8AAeSwZUtpvgqa
2026-08-23 10:46;151;eBay;Carte Pokémon Draco 182/165 AR 151 SV2a Japanese NM ;19.99;4.0;23.99;500.0;=;0.0;0.0;0.0;?;100%;https://www.ebay.fr/itm/137632210986?_skw=carte+pokemon+151+japonaise&hash=item200b84e02a:g:nY0AAeSwddFqgyxb
2026-08-23 10:46;151;eBay;Wartortle 008/165 UC Carte Pokemon Japonaise Carte Pokemon 151 SV2a;1.5;0.0;1.5;500.0;=;0.0;0.0;0.0;?;100%;https://www.ebay.fr/itm/158070371737?_skw=carte+pokemon+151+japonaise&hash=item24cdba7599:g:hKcAAeSwfQ9qT8mY
2026-08-23 10:46;151;eBay;Charisme de Giovanni 207/165 SAR SV2A Pokémon 151 – Carte Pokémon JCC Japonaise ;29.99;2.99;32.98;500.0;=;0.0;0.0;0.0;?;100%;https://www.ebay.fr/itm/178210721139?_skw=carte+pokemon+151+japonaise&hash=item297e2fcd73:g:rzsAAeSw4vdqKbwg
2026-08-23 10:46;151;eBay (JP);Carte Pokemon Blastoise ex SAR 202/165 SV2a 151 Violet Écarlate Japonaise NM ...;205.55;0.0;205.55;500.0;=;0.0;0.0;0.0;?;100%;https://www.ebay.fr/itm/800205123299?_skw=carte+pokemon+151+japonaise&hash=itemba4ff12ee3:g:f8YAAeSwxMFpNVUk
2026-08-23 10:46;151;eBay;Carte Pokemon Dracaufeu Charizard  006/165 RR sv2a Card 151 Japonaise Neuf ;4.5;2.0;6.5;500.0;=;0.0;0.0;0.0;?;100%;https://www.ebay.fr/itm/366320084310?_skw=carte+pokemon+151+japonaise&hash=item554a60e556:g:tI0AAeSwTP1pzTfR
2026-08-23 10:46;151;eBay;carte pokemon salamèche 151 169/165 Japonaise;40.0;2.0;42.0;500.0;=;0.0;0.0;0.0;?;100%;https://www.ebay.fr/itm/137631069341?_skw=carte+pokemon+151+japonaise&hash=item200b73749d:g:UH8AAeSwhDJqgs9B
2026-08-23 10:46;151;eBay;Carte Pokémon Japonaise – Nidoking AR 174/165 SV2a Pokémon 151 NM;14.9;2.3;17.2;500.0;=;0.0;0.0;0.0;?;100%;https://www.ebay.fr/itm/178245742637?_skw=carte+pokemon+151+japonaise&hash=item298046302d:g:neAAAeSwWtdqOJRL
2026-08-23 10:46;151;eBay (JP);Giovanni's Charisma SR 197/165 SV2a Carte Pokémon 151 - Carte Pokemon Japonaise;8.71;3.6;12.31;500.0;=;0.0;0.0;0.0;?;100%;https://www.ebay.fr/itm/388876588188?_skw=carte+pokemon+151+japonaise&hash=item5a8ad9d49c:g:AagAAeSw4lZpORDT
